date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-08-11 00:00:00,26.4,23.6,30.0,,,51.0,23.2,,1015.3,
2019-08-12 00:00:00,27.0,24.7,30.0,,,48.0,29.5,,1013.8,
2019-08-13 00:00:00,26.2,23.0,29.2,,,39.0,28.4,,1010.7,
2019-08-14 00:00:00,25.8,23.0,30.7,,,15.0,16.3,,1007.8,
2019-08-15 00:00:00,26.3,24.0,29.0,,,20.0,19.7,,1007.9,
2019-08-16 00:00:00,25.5,24.0,28.0,,,15.0,22.8,,1011.5,
2019-08-17 00:00:00,21.4,18.0,26.0,,,41.0,14.5,,1013.4,
2019-08-18 00:00:00,22.5,17.6,27.1,,,358.0,13.1,,1015.7,
2019-08-19 00:00:00,23.2,17.7,28.0,,,26.0,16.2,,1017.1,
2019-08-20 00:00:00,24.5,20.0,28.0,,,42.0,17.0,,1018.0,
2019-08-21 00:00:00,24.7,21.7,28.0,,,357.0,14.6,,1016.7,
2019-08-22 00:00:00,25.9,22.0,31.7,,,334.0,16.1,,1016.1,
2019-08-23 00:00:00,25.7,22.0,29.0,,,0.0,20.6,,1017.5,
2019-08-24 00:00:00,26.7,23.0,32.0,,,27.0,17.9,,1017.1,
2019-08-25 00:00:00,27.2,24.0,33.0,,,27.0,19.8,,1015.7,
2019-08-26 00:00:00,27.5,24.7,31.0,,,35.0,24.9,,1015.8,
2019-08-27 00:00:00,27.1,24.0,31.0,,,36.0,23.9,,1016.6,
2019-08-28 00:00:00,26.6,24.0,30.0,,,43.0,24.8,,1016.9,
2019-08-29 00:00:00,25.7,23.0,29.0,,,37.0,22.8,,1016.3,
2019-08-30 00:00:00,25.3,23.0,29.0,,,32.0,20.1,,1016.8,
2019-08-31 00:00:00,24.3,21.7,28.0,,,25.0,20.7,,1014.8,
2019-09-01 00:00:00,25.1,22.0,29.0,,,34.0,17.3,,1011.8,
2019-09-02 00:00:00,25.5,23.0,29.0,,,39.0,20.3,,1012.6,
2019-09-03 00:00:00,25.9,23.0,30.0,,,38.0,22.3,,1012.4,
2019-09-04 00:00:00,25.9,23.0,30.0,,,32.0,21.9,,1012.5,
2019-09-05 00:00:00,25.1,23.0,29.0,,,37.0,22.3,,1012.4,
2019-09-06 00:00:00,24.0,22.0,27.0,,,44.0,20.9,,1015.0,
2019-09-07 00:00:00,23.3,19.0,27.7,,,44.0,15.1,,1015.8,
2019-09-08 00:00:00,24.5,22.0,28.1,,,41.0,18.9,,1015.7,
2019-09-09 00:00:00,24.0,20.1,27.2,,,39.0,16.1,,1014.7,
2019-09-10 00:00:00,23.5,17.7,28.0,,,22.0,19.1,,1014.1,
2019-09-11 00:00:00,24.5,22.0,28.0,,,34.0,22.7,,1016.9,
2019-09-12 00:00:00,24.0,21.0,27.0,,,22.0,19.7,,1019.2,
2019-09-13 00:00:00,23.9,21.7,27.0,,,31.0,22.2,,1019.2,
2019-09-14 00:00:00,24.1,21.0,27.0,,,30.0,22.5,,1020.3,
2019-09-15 00:00:00,23.1,21.0,26.0,,,25.0,22.4,,1021.9,
2019-09-16 00:00:00,21.4,17.0,25.6,,,27.0,12.5,,1018.1,
2019-09-17 00:00:00,21.0,17.0,24.2,,,219.0,9.4,,1015.0,
2019-09-18 00:00:00,22.8,18.0,28.0,,,197.0,7.2,,1013.9,
2019-09-19 00:00:00,23.2,22.0,25.1,,,45.0,23.3,,1017.1,
2019-09-20 00:00:00,18.4,16.0,21.2,,,9.0,22.5,,1017.5,
2019-09-21 00:00:00,18.2,16.0,21.0,,,42.0,17.6,,1024.3,
2019-09-22 00:00:00,17.8,14.0,21.5,,,45.0,14.5,,1022.7,
2019-09-23 00:00:00,17.1,12.0,20.6,,,190.0,8.1,,1017.1,
2019-09-24 00:00:00,20.1,15.0,26.0,,,61.0,7.3,,1012.2,
2019-09-25 00:00:00,20.1,18.7,23.0,,,357.0,11.2,,1010.9,
2019-09-26 00:00:00,20.4,16.0,24.1,,,230.0,7.8,,1012.9,
2019-09-27 00:00:00,21.5,19.0,24.0,,,262.0,11.7,,1015.0,
2019-09-28 00:00:00,20.5,16.0,25.0,,,46.0,11.7,,1019.6,
2019-09-29 00:00:00,19.7,15.0,23.1,,,319.0,9.1,,1016.8,
2019-09-30 00:00:00,20.4,16.0,24.0,,,58.0,8.8,,1012.7,
2019-10-01 00:00:00,21.9,16.2,28.0,,,15.0,10.3,,1012.9,
2019-10-02 00:00:00,22.9,19.0,28.0,,,31.0,13.9,,1010.8,
2019-10-03 00:00:00,22.9,18.7,29.0,,,210.0,7.7,,1009.6,
2019-10-04 00:00:00,24.5,21.0,29.0,,,195.0,16.3,,1009.7,
2019-10-05 00:00:00,18.3,16.0,22.0,,,346.0,18.9,,1008.4,
2019-10-06 00:00:00,16.8,13.2,19.0,,,346.0,13.5,,1011.4,
2019-10-07 00:00:00,17.1,12.0,20.7,,,32.0,15.4,,1013.2,
2019-10-08 00:00:00,15.8,15.0,18.0,,,43.0,22.5,,1018.7,
2019-10-09 00:00:00,17.3,14.0,22.0,,,79.0,10.7,,1023.1,
2019-10-10 00:00:00,18.3,14.0,22.2,,,237.0,10.4,,1019.0,
2019-10-11 00:00:00,19.6,17.2,22.5,,,1.0,14.3,,1021.4,
2019-10-12 00:00:00,19.4,17.0,23.2,,,42.0,17.7,,1025.2,
2019-10-13 00:00:00,19.5,16.0,25.0,,,28.0,15.2,,1023.3,
2019-10-14 00:00:00,19.5,17.0,24.5,,,29.0,13.5,,1021.8,
2019-10-15 00:00:00,18.2,14.0,22.0,,,40.0,10.5,,1019.3,
2019-10-16 00:00:00,19.5,17.6,21.7,,,49.0,11.9,,1017.7,
2019-10-17 00:00:00,20.0,18.5,22.5,,,37.0,11.6,,1018.3,
2019-10-18 00:00:00,19.7,17.7,22.6,,,26.0,8.0,,1018.8,
2019-10-19 00:00:00,18.8,15.0,23.0,,,9.0,7.9,,1019.2,
2019-10-20 00:00:00,18.0,14.0,21.0,,,20.0,11.7,,1021.5,
2019-10-21 00:00:00,18.8,15.0,23.1,,,23.0,15.5,,1022.4,
2019-10-22 00:00:00,18.6,17.0,21.0,,,16.0,19.5,,1022.5,
2019-10-23 00:00:00,18.2,16.0,22.0,,,26.0,19.8,,1021.8,
2019-10-24 00:00:00,18.2,14.0,22.0,,,33.0,15.1,,1019.9,
2019-10-25 00:00:00,18.2,15.0,22.0,,,29.0,14.9,,1018.9,
2019-10-26 00:00:00,18.2,16.6,21.0,,,19.0,17.7,,1022.1,
2019-10-27 00:00:00,17.5,15.6,20.0,,,22.0,16.7,,1020.1,
2019-10-28 00:00:00,16.9,13.6,20.6,,,26.0,12.1,,1015.2,
2019-10-29 00:00:00,16.3,12.1,20.1,,,342.0,10.1,,1016.3,
2019-10-30 00:00:00,16.2,11.7,20.0,,,0.0,9.9,,1019.4,
2019-10-31 00:00:00,15.2,12.7,19.0,,,6.0,14.0,,1018.6,
2019-11-01 00:00:00,13.9,12.0,15.0,,,35.0,25.5,,1019.5,
2019-11-02 00:00:00,13.2,10.0,17.0,,,58.0,13.9,,1021.1,
2019-11-03 00:00:00,13.2,8.0,18.0,,,254.0,10.8,,1017.6,
2019-11-04 00:00:00,19.3,16.0,22.0,,,199.0,16.8,,1014.1,
2019-11-05 00:00:00,19.9,18.0,22.2,,,203.0,16.9,,1013.6,
2019-11-06 00:00:00,20.0,18.0,23.1,,,218.0,17.7,,1013.2,
2019-11-07 00:00:00,19.8,17.0,23.0,,,188.0,10.2,,1013.6,
2019-11-08 00:00:00,19.5,16.0,24.2,,,111.0,7.1,,1014.6,
2019-11-09 00:00:00,19.3,15.0,24.0,,,90.0,6.5,,1017.6,
2019-11-10 00:00:00,18.5,14.0,23.7,,,99.0,6.0,,1015.8,
2019-11-11 00:00:00,18.4,15.0,22.0,,,53.0,7.6,,1018.6,
2019-11-12 00:00:00,18.3,13.0,24.0,,,23.0,8.8,,1017.7,
2019-11-13 00:00:00,18.1,13.0,24.0,,,12.0,11.0,,1013.7,
2019-11-14 00:00:00,16.6,14.0,19.0,,,249.0,7.7,,1011.8,
2019-11-15 00:00:00,17.1,15.0,20.0,,,191.0,9.3,,1018.2,
2019-11-16 00:00:00,16.0,10.0,21.0,,,26.0,14.1,,1022.1,
2019-11-17 00:00:00,17.2,15.0,22.0,,,28.0,16.0,,1020.3,
2019-11-18 00:00:00,15.4,11.0,21.0,,,43.0,4.7,,1021.0,
2019-11-19 00:00:00,15.9,11.0,21.1,,,13.0,10.3,,1023.8,
2019-11-20 00:00:00,16.1,12.0,19.2,,,54.0,12.4,,1021.3,
2019-11-21 00:00:00,15.5,11.1,20.7,,,29.0,13.4,,1018.3,
2019-11-22 00:00:00,15.1,14.0,17.0,,,52.0,20.8,,1017.8,
2019-11-23 00:00:00,15.0,13.0,18.0,,,51.0,12.3,,1019.4,
2019-11-24 00:00:00,15.1,13.0,17.0,,,31.0,8.0,,1019.0,
2019-11-25 00:00:00,15.0,13.0,17.2,,,44.0,13.4,,1012.9,
2019-11-26 00:00:00,15.7,14.0,17.1,,,164.0,14.4,,1007.0,
2019-11-27 00:00:00,12.1,11.0,13.0,,,9.0,20.1,,1012.9,
2019-11-28 00:00:00,15.2,12.0,17.0,,,190.0,19.2,,1014.2,
2019-11-29 00:00:00,16.7,14.2,19.1,,,215.0,22.4,,1009.3,
2019-11-30 00:00:00,16.3,12.0,19.0,,,232.0,15.8,,1012.3,
2019-12-01 00:00:00,9.8,8.2,13.0,,,352.0,30.3,,1021.7,
2019-12-02 00:00:00,9.9,8.0,12.0,,,93.0,11.2,,1024.9,
2019-12-03 00:00:00,11.0,9.0,13.1,,,281.0,20.1,,1020.5,
2019-12-04 00:00:00,8.3,7.6,9.0,,,27.0,24.6,,1024.7,
2019-12-05 00:00:00,8.4,6.0,10.2,,,37.0,17.3,,1029.6,
2019-12-06 00:00:00,8.4,4.0,12.0,,,56.0,9.5,,1027.0,
2019-12-07 00:00:00,8.0,3.0,11.2,,,243.0,13.7,,1020.2,
2019-12-08 00:00:00,10.8,8.0,13.0,,,249.0,14.1,,1018.2,
2019-12-09 00:00:00,7.9,4.0,12.1,,,34.0,7.0,,1017.1,
2019-12-10 00:00:00,10.0,5.0,14.0,,,51.0,10.1,,1013.7,
2019-12-11 00:00:00,10.1,5.0,14.0,,,37.0,15.1,,1013.4,
2019-12-12 00:00:00,12.5,9.0,16.0,,,21.0,12.7,,1007.8,
2019-12-13 00:00:00,12.5,11.0,15.5,,,172.0,8.9,,1004.6,
2019-12-14 00:00:00,14.4,11.0,17.6,,,124.0,13.8,,1003.0,
2019-12-15 00:00:00,11.3,8.0,14.0,,,350.0,7.4,,1017.2,
2019-12-16 00:00:00,9.6,4.6,14.0,,,181.0,6.6,,1026.3,
2019-12-17 00:00:00,12.1,7.0,14.2,,,228.0,11.3,,1026.0,
2019-12-18 00:00:00,12.9,11.7,14.2,,,205.0,18.3,,1027.4,
2019-12-19 00:00:00,12.6,9.6,15.0,,,217.0,11.8,,1029.1,
2019-12-20 00:00:00,11.6,7.0,14.2,,,159.0,11.0,,1023.7,
2019-12-21 00:00:00,14.6,12.7,16.0,,,199.0,25.9,,1015.8,
2019-12-22 00:00:00,16.4,15.0,18.0,,,205.0,27.9,,1008.0,
2019-12-23 00:00:00,14.3,11.0,16.5,,,195.0,25.9,,997.2,
2019-12-24 00:00:00,10.9,10.0,12.0,,,333.0,19.2,,1000.0,
2019-12-25 00:00:00,9.3,9.0,10.2,,,338.0,17.3,,1007.1,
2019-12-26 00:00:00,8.4,7.0,9.1,,,350.0,21.6,,1011.7,
2019-12-27 00:00:00,7.6,5.2,10.2,,,327.0,11.8,,1017.9,
2019-12-28 00:00:00,5.1,3.0,7.0,,,2.0,17.9,,1018.0,
2019-12-29 00:00:00,5.2,4.0,6.2,,,4.0,23.7,,1021.0,
2019-12-30 00:00:00,7.8,5.0,10.0,,,33.0,33.5,,1020.9,
2019-12-31 00:00:00,6.1,4.0,7.5,,,357.0,29.6,,1024.0,
2020-01-01 00:00:00,6.2,4.0,9.0,,,335.0,17.8,,1023.1,
2020-01-02 00:00:00,5.5,4.0,7.0,,,11.0,25.2,,1026.9,
2020-01-03 00:00:00,6.0,4.0,8.0,,,13.0,13.4,,1024.6,
2020-01-04 00:00:00,7.1,4.7,9.0,,,251.0,11.9,,1017.9,
2020-01-05 00:00:00,7.7,6.0,10.0,,,262.0,16.4,,1014.6,
2020-01-06 00:00:00,6.7,6.0,7.2,,,20.0,40.3,,1013.6,
2020-01-07 00:00:00,5.5,4.5,6.7,,,5.0,48.8,,1016.9,
2020-01-08 00:00:00,4.6,3.0,5.5,,,357.0,31.8,,1025.3,
2020-01-09 00:00:00,4.8,2.0,7.0,,,6.0,17.1,,1027.0,
2020-01-10 00:00:00,4.7,0.5,9.0,,,334.0,8.4,,1025.2,
2020-01-11 00:00:00,7.3,2.7,10.5,,,249.0,8.9,,1023.8,
2020-01-12 00:00:00,8.4,5.0,10.0,,,13.0,13.8,,1027.2,
2020-01-13 00:00:00,7.2,4.5,10.0,,,16.0,14.7,,1028.1,
2020-01-14 00:00:00,5.5,1.0,9.0,,,1.0,7.6,,1026.5,
2020-01-15 00:00:00,8.1,5.6,10.6,,,43.0,13.4,,1029.6,
2020-01-16 00:00:00,9.1,8.0,10.6,,,37.0,22.2,,1027.3,
2020-01-17 00:00:00,7.8,6.7,10.0,,,23.0,26.0,,1026.4,
2020-01-18 00:00:00,7.5,6.0,9.0,,,24.0,24.1,,1025.7,
2020-01-19 00:00:00,6.4,4.0,8.0,,,20.0,17.9,,1024.0,
2020-01-20 00:00:00,4.8,3.0,7.0,,,349.0,26.4,,1034.2,
2020-01-21 00:00:00,3.7,3.0,5.0,,,343.0,20.0,,1039.3,
2020-01-22 00:00:00,3.3,-2.0,7.1,,,280.0,13.9,,1030.6,
2020-01-23 00:00:00,6.7,5.0,8.0,,,334.0,25.9,,1026.7,
2020-01-24 00:00:00,4.8,1.0,9.0,,,313.0,10.8,,1032.7,
2020-01-25 00:00:00,7.8,5.5,10.2,,,208.0,21.7,,1027.3,
2020-01-26 00:00:00,10.0,8.0,12.0,,,201.0,14.3,,1025.6,
2020-01-27 00:00:00,10.9,8.7,13.0,,,107.0,7.7,,1019.6,
2020-01-28 00:00:00,9.2,7.0,11.0,,,209.0,12.6,,1014.3,
2020-01-29 00:00:00,10.4,7.0,14.0,,,190.0,19.6,,1012.1,
2020-01-30 00:00:00,7.5,4.5,9.0,,,347.0,11.2,,1014.5,
2020-01-31 00:00:00,6.7,2.0,10.0,,,239.0,16.9,,1019.0,
2020-02-01 00:00:00,10.3,9.0,13.0,,,215.0,15.8,,1016.9,
2020-02-02 00:00:00,11.3,9.0,14.0,,,234.0,11.9,,1018.6,
2020-02-03 00:00:00,11.7,10.0,13.0,,,234.0,14.9,,1015.2,
2020-02-04 00:00:00,12.6,10.7,15.0,,,201.0,14.0,,1009.4,
2020-02-05 00:00:00,12.1,8.6,16.0,,,202.0,21.7,,994.3,
2020-02-06 00:00:00,4.6,1.7,10.0,,,326.0,31.2,,1008.3,
2020-02-07 00:00:00,3.8,2.2,6.0,,,341.0,20.7,,1018.0,
2020-02-08 00:00:00,0.6,-0.7,2.5,,,351.0,27.0,,1028.3,
2020-02-09 00:00:00,1.5,-1.0,4.0,,,268.0,12.8,,1033.6,
2020-02-10 00:00:00,5.5,2.7,8.0,,,190.0,22.2,,1026.0,
2020-02-11 00:00:00,10.1,8.0,13.0,,,206.0,25.3,,1012.2,
2020-02-12 00:00:00,8.3,6.0,12.0,,,215.0,14.9,,1017.2,
2020-02-13 00:00:00,8.1,5.0,12.0,,,279.0,9.8,,1025.2,
2020-02-14 00:00:00,7.6,1.0,12.0,,,26.0,7.3,,1022.3,
2020-02-15 00:00:00,9.2,8.0,11.0,,,27.0,19.9,,1021.2,
2020-02-16 00:00:00,8.5,7.0,10.1,,,19.0,25.6,,1029.8,
2020-02-17 00:00:00,7.6,2.0,13.0,,,27.0,13.3,,1028.4,
2020-02-18 00:00:00,6.7,1.0,12.0,,,264.0,8.4,,1021.3,
2020-02-19 00:00:00,7.9,3.7,12.0,,,320.0,9.9,,1019.2,
2020-02-20 00:00:00,7.7,7.0,8.5,,,30.0,13.9,,1014.6,
2020-02-21 00:00:00,7.4,7.0,8.0,,,17.0,25.0,,1017.7,
2020-02-22 00:00:00,7.1,6.0,9.0,,,16.0,21.6,,1024.5,
2020-02-23 00:00:00,6.4,1.2,9.2,,,3.0,12.4,,1025.4,
2020-02-24 00:00:00,9.3,6.7,12.0,,,227.0,22.5,,1016.1,
2020-02-25 00:00:00,9.1,5.0,13.0,,,107.0,10.8,,1019.5,
2020-02-26 00:00:00,12.0,7.0,17.0,,,220.0,15.3,,1009.2,
2020-02-27 00:00:00,13.3,8.0,16.2,,,222.0,28.9,,1006.2,
2020-02-28 00:00:00,9.1,6.0,12.0,,,173.0,9.6,,1011.7,
2020-02-29 00:00:00,8.0,6.0,10.0,,,8.0,25.3,,1013.1,
2020-03-01 00:00:00,6.5,2.0,11.0,,,70.0,7.0,,1020.6,
2020-03-02 00:00:00,10.1,4.7,14.5,,,212.0,11.2,,1015.8,
2020-03-03 00:00:00,14.8,11.0,21.0,,,224.0,13.5,,1015.0,
2020-03-04 00:00:00,13.3,9.0,18.0,,,51.0,5.2,,1011.0,
2020-03-05 00:00:00,12.5,10.0,16.0,,,304.0,11.0,,1007.1,
2020-03-06 00:00:00,10.6,8.7,14.0,,,129.0,9.6,,1010.6,
2020-03-07 00:00:00,13.8,10.0,19.0,,,181.0,13.7,,1013.6,
2020-03-08 00:00:00,16.2,11.2,21.2,,,130.0,6.7,,1016.3,
2020-03-09 00:00:00,14.5,9.0,22.0,,,354.0,15.7,,1009.7,
2020-03-10 00:00:00,10.5,9.0,11.5,,,290.0,17.8,,1008.4,
2020-03-11 00:00:00,11.6,9.0,15.0,,,205.0,7.2,,1017.7,
2020-03-12 00:00:00,12.1,6.2,18.0,,,10.0,9.9,,1019.6,
2020-03-13 00:00:00,12.4,8.0,17.1,,,22.0,17.3,,1013.6,
2020-03-14 00:00:00,9.9,6.0,14.0,,,358.0,16.7,,1015.1,
2020-03-15 00:00:00,8.5,6.0,11.0,,,30.0,27.8,,1019.2,
2020-03-16 00:00:00,6.4,5.7,8.0,,,30.0,32.0,,1029.5,
2020-03-17 00:00:00,6.9,5.0,10.0,,,38.0,17.5,,1030.2,
2020-03-18 00:00:00,6.4,4.0,9.0,,,35.0,20.5,,1026.4,
2020-03-19 00:00:00,7.7,4.0,11.0,,,5.0,26.3,,1024.0,
2020-03-20 00:00:00,7.6,3.7,10.2,,,21.0,7.5,,1022.0,
2020-03-21 00:00:00,8.6,3.6,13.0,,,225.0,6.0,,1018.6,
2020-03-22 00:00:00,10.5,6.0,18.0,,,324.0,15.0,,1015.5,
2020-03-23 00:00:00,9.1,8.0,11.0,,,29.0,19.0,,1016.8,
2020-03-24 00:00:00,8.3,7.6,9.1,,,47.0,24.0,,1017.6,
2020-03-25 00:00:00,7.7,7.0,9.0,,,43.0,24.8,,1022.0,
2020-03-26 00:00:00,8.7,7.7,10.0,,,42.0,28.0,,1018.7,
2020-03-27 00:00:00,9.9,8.0,13.0,,,30.0,19.5,,1014.7,
2020-03-28 00:00:00,9.0,8.0,12.0,,,332.0,13.9,,1012.1,
2020-03-29 00:00:00,9.5,8.5,10.0,,,246.0,18.9,,1009.5,
2020-03-30 00:00:00,11.5,9.5,14.1,,,198.0,14.9,,1011.9,
2020-03-31 00:00:00,8.8,7.0,11.0,,,4.0,26.1,,1014.7,
2020-04-01 00:00:00,7.6,6.5,9.0,,,29.0,23.1,,1016.6,
2020-04-02 00:00:00,8.1,7.0,9.0,,,36.0,22.8,,1011.6,
2020-04-03 00:00:00,7.1,4.7,10.0,,,324.0,12.2,,1016.7,
2020-04-04 00:00:00,8.4,4.0,11.2,,,18.0,15.5,,1016.9,
2020-04-05 00:00:00,10.1,9.0,11.0,,,29.0,31.3,,1014.6,
2020-04-06 00:00:00,9.5,9.0,10.2,,,32.0,35.1,,1022.2,
2020-04-07 00:00:00,10.0,8.0,13.0,,,38.0,38.0,,1025.8,
2020-04-08 00:00:00,9.8,8.6,12.2,,,36.0,30.0,,1024.0,
2020-04-09 00:00:00,10.3,8.0,14.0,,,28.0,19.6,,1020.0,
2020-04-10 00:00:00,9.9,4.0,15.0,,,296.0,9.1,,1017.3,
2020-04-11 00:00:00,12.9,6.6,20.0,,,22.0,13.5,,1020.4,
2020-04-12 00:00:00,11.5,6.0,16.0,,,29.0,17.1,,1024.6,
2020-04-13 00:00:00,10.5,5.0,15.0,,,274.0,11.3,,1020.5,
2020-04-14 00:00:00,14.9,9.0,21.0,,,229.0,10.0,,1013.7,
2020-04-15 00:00:00,10.4,7.2,18.0,,,15.0,25.1,,1017.6,
2020-04-16 00:00:00,11.0,7.0,15.0,,,35.0,16.8,,1022.9,
2020-04-17 00:00:00,10.9,5.0,16.0,,,238.0,7.2,,1017.0,
2020-04-18 00:00:00,13.8,8.0,19.0,,,215.0,6.8,,1015.5,
2020-04-19 00:00:00,15.7,10.0,21.5,,,209.0,6.1,,1014.3,
2020-04-20 00:00:00,13.4,11.0,16.0,,,0.0,21.4,,1014.7,
2020-04-21 00:00:00,10.8,9.2,12.0,,,44.0,22.5,,1018.5,
2020-04-22 00:00:00,11.0,9.7,13.0,,,36.0,25.9,,1019.2,
2020-04-23 00:00:00,10.6,8.0,14.0,,,40.0,22.2,,1019.2,
2020-04-24 00:00:00,11.3,9.0,15.0,,,35.0,23.7,,1013.9,
2020-04-25 00:00:00,9.8,3.6,13.0,,,218.0,9.7,,1009.8,
2020-04-26 00:00:00,14.5,8.0,20.5,,,207.0,10.3,,1008.9,
2020-04-27 00:00:00,15.5,10.0,20.7,,,9.0,12.0,,1012.8,
2020-04-28 00:00:00,17.4,12.5,23.0,,,72.0,12.0,,1015.1,
2020-04-29 00:00:00,17.1,11.0,22.0,,,154.0,7.7,,1012.2,
2020-04-30 00:00:00,17.5,14.7,21.0,,,217.0,9.4,,1008.9,
2020-05-01 00:00:00,16.6,14.0,20.2,,,214.0,10.1,,1010.4,
2020-05-02 00:00:00,18.1,14.0,23.0,,,208.0,7.8,,1008.2,
2020-05-03 00:00:00,15.9,14.0,19.0,,,161.0,10.0,,1005.1,
2020-05-04 00:00:00,13.5,13.0,15.0,,,313.0,14.5,,1008.3,
2020-05-05 00:00:00,14.5,12.7,17.0,,,284.0,10.3,,1014.0,
2020-05-06 00:00:00,15.7,10.7,21.0,,,224.0,13.6,,1011.4,
2020-05-07 00:00:00,12.4,10.0,15.0,,,258.0,11.4,,1014.8,
2020-05-08 00:00:00,14.5,10.2,19.0,,,65.0,10.9,,1018.8,
2020-05-09 00:00:00,15.6,8.7,19.5,,,118.0,8.9,,1018.5,
2020-05-10 00:00:00,17.4,11.0,23.0,,,179.0,6.8,,1016.5,
2020-05-11 00:00:00,20.2,15.7,26.2,,,174.0,7.0,,1014.5,
2020-05-12 00:00:00,21.8,17.0,28.0,,,243.0,12.4,,1010.1,
2020-05-13 00:00:00,17.9,15.0,21.0,,,8.0,20.4,,1018.7,
2020-05-14 00:00:00,16.5,13.0,20.0,,,143.0,8.7,,1017.7,
2020-05-15 00:00:00,21.9,17.0,27.0,,,224.0,8.7,,1014.5,
2020-05-16 00:00:00,24.3,18.7,29.2,,,8.0,15.5,,1017.6,
2020-05-17 00:00:00,23.2,17.0,29.0,,,358.0,11.3,,1019.0,
2020-05-18 00:00:00,21.5,18.0,26.0,,,20.0,20.6,,1020.2,
2020-05-19 00:00:00,22.4,17.0,29.0,,,27.0,19.3,,1017.8,
2020-05-20 00:00:00,21.4,16.2,26.0,,,332.0,13.5,,1009.6,
2020-05-21 00:00:00,18.1,15.0,20.5,,,357.0,28.0,,1007.5,
2020-05-22 00:00:00,13.6,11.7,16.1,,,62.0,20.9,,1017.9,
2020-05-23 00:00:00,12.9,10.0,16.0,,,7.0,11.0,,1023.1,
2020-05-24 00:00:00,14.4,8.5,18.1,,,186.0,7.5,,1023.7,
2020-05-25 00:00:00,16.4,14.7,19.0,,,356.0,13.8,,1020.8,
2020-05-26 00:00:00,16.2,12.0,20.0,,,42.0,15.8,,1019.0,
2020-05-27 00:00:00,15.0,14.0,16.2,,,33.0,21.1,,1017.1,
2020-05-28 00:00:00,14.8,12.0,17.0,,,265.0,9.1,,1016.4,
2020-05-29 00:00:00,15.5,11.0,18.5,,,250.0,9.6,,1015.3,
2020-05-30 00:00:00,17.7,15.0,21.0,,,214.0,12.6,,1015.6,
2020-05-31 00:00:00,19.0,15.1,23.0,,,205.0,8.8,,1014.1,
2020-06-01 00:00:00,17.4,15.0,20.0,,,119.0,9.6,,1011.3,
2020-06-02 00:00:00,17.5,15.0,20.0,,,307.0,9.9,,1008.7,
2020-06-03 00:00:00,16.7,15.0,18.5,,,172.0,7.7,,1009.6,
2020-06-04 00:00:00,19.1,14.0,24.0,,,198.0,9.9,,1012.1,
2020-06-05 00:00:00,21.8,17.0,27.0,,,171.0,9.7,,1013.7,
2020-06-06 00:00:00,24.2,18.0,31.0,,,100.0,9.9,,1010.8,
2020-06-07 00:00:00,21.9,18.0,26.0,,,251.0,12.2,,1008.5,
2020-06-08 00:00:00,21.5,18.0,24.0,,,213.0,9.4,,1009.4,
2020-06-09 00:00:00,24.1,19.0,29.2,,,199.0,8.4,,1009.4,
2020-06-10 00:00:00,25.3,20.0,30.0,,,24.0,16.2,,1008.2,
2020-06-11 00:00:00,22.5,19.5,26.0,,,245.0,11.1,,1007.2,
2020-06-12 00:00:00,22.4,21.0,24.2,,,227.0,13.6,,1007.1,
2020-06-13 00:00:00,21.7,18.2,24.0,,,230.0,11.6,,1006.6,
2020-06-14 00:00:00,21.7,20.0,24.5,,,228.0,10.5,,1006.6,
2020-06-15 00:00:00,23.1,20.0,26.0,,,240.0,11.6,,1007.9,
2020-06-16 00:00:00,24.1,19.0,30.0,,,343.0,12.4,,1008.0,
2020-06-17 00:00:00,24.2,20.0,29.0,,,308.0,11.8,,1007.3,
2020-06-18 00:00:00,22.7,20.2,26.0,,,314.0,9.7,,1008.6,
2020-06-19 00:00:00,21.6,19.0,24.0,,,216.0,8.6,,1010.5,
2020-06-20 00:00:00,23.3,19.2,26.7,,,243.0,9.6,,1009.6,
2020-06-21 00:00:00,24.3,21.0,28.0,,,25.0,14.2,,1006.7,
2020-06-22 00:00:00,23.3,19.0,27.0,,,29.0,10.6,,1007.6,
2020-06-23 00:00:00,22.0,19.0,25.1,,,49.0,12.6,,1009.7,
2020-06-24 00:00:00,22.6,20.0,26.0,,,259.0,11.3,,1015.5,
2020-06-25 00:00:00,23.9,19.2,28.7,,,2.0,15.7,,1017.9,
2020-06-26 00:00:00,24.5,22.0,28.0,,,33.0,22.0,,1016.8,
2020-06-27 00:00:00,25.0,21.7,29.0,,,35.0,22.2,,1016.1,
2020-06-28 00:00:00,25.4,21.5,29.5,,,37.0,19.9,,1013.9,
2020-06-29 00:00:00,25.9,21.6,31.0,,,28.0,14.3,,1010.3,
2020-06-30 00:00:00,24.9,19.0,29.0,,,210.0,9.1,,1009.8,
2020-07-01 00:00:00,27.1,21.6,32.0,,,3.0,16.8,,1011.9,
2020-07-02 00:00:00,27.3,24.0,31.7,,,35.0,21.3,,1010.8,
2020-07-03 00:00:00,27.2,23.7,31.0,,,37.0,19.3,,1009.2,
2020-07-04 00:00:00,27.3,24.0,31.0,,,39.0,15.7,,1010.7,
2020-07-05 00:00:00,27.4,24.0,31.0,,,24.0,19.7,,1009.3,
2020-07-06 00:00:00,28.0,24.7,32.5,,,23.0,22.7,,1004.8,
2020-07-07 00:00:00,27.8,25.0,32.1,,,24.0,17.3,,1003.1,
